date,symbol,desc,group,dt,pproc,method,price,predict,target,error,etime
2024-02-13T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,598.25,597.32,587.5,-9.82,0.5531
2024-02-13T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,593.98,594.05,581.33,-12.72,0.3694
2024-02-14T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,587.5,593.52,574.62,-18.9,0.3694
2024-02-14T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,581.33,578.54,566.83,-11.71,0.4583
2024-02-15T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,574.62,575.96,561.88,-14.08,0.4583
2024-02-15T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,566.83,561.97,563.17,1.2,0.1064
2024-02-16T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,561.88,557.84,567.62,9.78,0.1064
2024-02-16T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,563.17,555.16,571.59,16.43,0.1355
2024-02-20T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,567.62,551.15,575.75,24.6,0.1355
2024-02-20T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,571.59,562.44,580.96,18.52,0.1473
2024-02-21T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,575.75,560.03,584.38,24.35,0.1473
2024-02-21T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,580.96,577.4,583.09,5.69,0.4248
2024-02-22T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,584.38,577.71,577.75,0.04,0.4248
2024-02-22T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,583.09,584.94,570.78,-14.16,0.3917
2024-02-23T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,577.75,586.19,568.12,-18.07,0.3917
2024-02-23T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,570.78,577.24,573.78,-3.46,0.3497
2024-02-26T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,568.12,577.73,580.5,2.77,0.3497
2024-02-26T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,573.78,575.49,580.91,5.42,0.1861
2024-02-27T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,580.5,575.55,578.25,2.7,0.1861
2024-02-27T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,580.91,576.89,576.91,0.02,0.3366
2024-02-28T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,578.25,576.93,575.25,-1.68,0.3366
2024-02-28T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,576.91,567.78,571.08,3.3,0.3256
2024-02-29T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,575.25,566.9,566.12,-0.78,0.3256
2024-02-29T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,571.08,569.76,562.55,-7.21,0.1487
2024-03-01T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,566.12,569.2,560.5,-8.7,0.1487
2024-03-01T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,562.55,561.41,559.13,-2.28,0.273
2024-03-04T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,560.5,559.9,555.75,-4.15,0.273
2024-03-04T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,559.13,553.68,548.48,-5.2,0.1608
2024-03-05T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,555.75,551.31,540.5,-10.81,0.1608
2024-03-05T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,548.48,541.66,535.39,-6.27,0.3057
2024-03-06T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,540.5,538.35,533.38,-4.97,0.3057
2024-03-06T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,535.39,529.76,533.61,3.85,0.1385
2024-03-07T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,533.38,525.84,534.38,8.54,0.1385
2024-03-07T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,533.61,524.94,534.61,9.67,0.184
2024-03-08T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,534.38,521,536.88,15.88,0.184
2024-03-08T10:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,534.61,527.32,543.04,15.72,0.3241
2024-03-11T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,536.88,525.07,548.62,23.55,0.3241
2024-03-11T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,543.04,539.54,549.01,9.47,0.1612
2024-03-12T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,548.62,539.27,545.38,6.11,0.1612
2024-03-12T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,549.01,548.18,540.23,-7.95,0.1383
2024-03-13T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,545.38,549.16,535.62,-13.54,0.1383
2024-03-13T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,540.23,544.56,533.03,-11.53,0.1452
2024-03-14T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,535.62,545.37,532.12,-13.25,0.1452
2024-03-14T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,533.03,535.42,532.54,-2.88,0.2565
2024-03-15T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,532.12,535.05,535.5,0.45,0.2565
2024-03-15T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,532.54,530.4,541.49,11.09,0.1737
2024-03-18T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,535.5,529.37,546.38,17.01,0.1737
2024-03-18T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,541.49,537.59,546.55,8.96,0.1828
2024-03-19T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,546.38,537.32,545,7.68,0.1828
2024-03-19T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,546.55,545.54,545.27,-0.27,0.2267
2024-03-20T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,545,546.63,546.38,-0.25,0.2267
2024-03-20T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,545.27,549.6,547.06,-2.54,0.363
2024-03-21T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,546.38,551.05,549.38,-1.67,0.363
2024-03-21T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,547.06,551.09,554.66,3.57,0.1602
2024-03-22T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,549.38,552.12,558.25,6.13,0.1602
2024-03-22T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,554.66,556.31,555.77,-0.54,0.2892
2024-03-25T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,558.25,557.79,550.12,-7.67,0.2892
2024-03-25T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,555.77,557,545.51,-11.49,0.3242
2024-03-26T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,550.12,558.09,544,-14.09,0.3242
2024-03-26T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,545.51,548.94,547.15,-1.79,0.3179
2024-03-27T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,544,548.86,556.5,7.64,0.3179
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,547.15,551.8,549.97,-1.83,0.7914
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,556.5,552.16,556.5,4.34,0.7914
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,549.97,552.15,557.43,5.28,0.7151
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,556.5,552.62,555,2.38,0.7151
2024-03-28T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,557.43,554.75,553.54,-1.21,0.3829
2024-04-01T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,555,555.38,557.38,2,0.3829
2024-04-01T09:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,553.54,555.8,NA,NA,0.4161
2024-04-02T08:00:00Z,1WK24,May Wheat,actual,m,none,mstl3,557.38,556.34,NA,NA,0.4161
2024-02-02T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,608.09,604.34,599.9,-4.44,0.3706
2024-02-05T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,602.38,603.16,601,-2.16,0.3706
2024-02-05T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,599.9,602.95,604.15,1.2,0.3918
2024-02-06T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,601,602.35,605.5,3.15,0.3918
2024-02-06T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,604.15,600.62,602.37,1.75,0.334
2024-02-07T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,605.5,600.75,599,-1.75,0.334
2024-02-07T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,602.37,600.65,599.52,-1.13,0.3798
2024-02-08T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,599,602.04,600.75,-1.29,0.3798
2024-02-08T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,599.52,601.03,599.21,-1.82,0.3912
2024-02-09T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,600.75,601.04,597.5,-3.54,0.3912
2024-02-09T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,599.21,596.64,598.28,1.64,0.3658
2024-02-12T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,597.5,596.78,598.25,1.47,0.3658
2024-02-12T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,598.28,597.16,593.98,-3.18,0.3471
2024-02-13T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,598.25,596.37,587.5,-8.87,0.3471
2024-02-13T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,593.98,589.08,581.33,-7.75,0.3908
2024-02-14T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,587.5,586.72,574.62,-12.1,0.3908
2024-02-14T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,581.33,575.87,566.83,-9.04,0.4015
2024-02-15T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,574.62,570.23,561.88,-8.35,0.4015
2024-02-15T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,566.83,559.2,563.17,3.97,0.3411
2024-02-16T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,561.88,555.16,567.62,12.46,0.3411
2024-02-16T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,563.17,557.85,571.59,13.74,0.3244
2024-02-20T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,567.62,559.27,575.75,16.48,0.3244
2024-02-20T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,571.59,569.28,580.96,11.68,0.3884
2024-02-21T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,575.75,577.55,584.38,6.83,0.3884
2024-02-21T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,580.96,583.49,583.09,-0.4,0.4573
2024-02-22T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,584.38,585.84,577.75,-8.09,0.4573
2024-02-22T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,583.09,583.78,570.78,-13,0.4252
2024-02-23T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,577.75,580.45,568.12,-12.33,0.4252
2024-02-23T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,570.78,574.24,573.78,-0.46,0.3699
2024-02-26T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,568.12,569.66,580.5,10.84,0.3699
2024-02-26T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,573.78,572.92,580.91,7.99,0.3851
2024-02-27T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,580.5,571.37,578.25,6.88,0.3851
2024-02-27T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,580.91,576.74,576.91,0.17,0.3739
2024-02-28T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,578.25,580.3,575.25,-5.05,0.3739
2024-02-28T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,576.91,579.12,571.08,-8.04,0.3297
2024-02-29T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,575.25,577.02,566.12,-10.9,0.3297
2024-02-29T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,571.08,567.92,562.55,-5.37,0.3011
2024-03-01T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,566.12,563.12,560.5,-2.62,0.3011
2024-03-01T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,562.55,558.71,559.13,0.42,0.3112
2024-03-04T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,560.5,554.89,555.75,0.86,0.3112
2024-03-04T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,559.13,551.86,548.48,-3.38,0.3446
2024-03-05T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,555.75,550.65,540.5,-10.15,0.3446
2024-03-05T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,548.48,540.1,535.39,-4.71,0.3182
2024-03-06T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,540.5,535.69,533.38,-2.31,0.3182
2024-03-06T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,535.39,530.19,533.61,3.42,0.3272
2024-03-07T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,533.38,526.56,534.38,7.82,0.3272
2024-03-07T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,533.61,526.27,534.61,8.34,0.3503
2024-03-08T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,534.38,526.61,536.88,10.27,0.3503
2024-03-08T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,534.61,532.88,543.04,10.16,0.3319
2024-03-11T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,536.88,537.54,548.62,11.08,0.3319
2024-03-11T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,543.04,545.7,549.01,3.31,0.3328
2024-03-12T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,548.62,550.3,545.38,-4.92,0.3328
2024-03-12T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,549.01,548.81,540.23,-8.58,0.3457
2024-03-13T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,545.38,548.87,535.62,-13.25,0.3457
2024-03-13T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,540.23,542.38,533.03,-9.35,0.3033
2024-03-14T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,535.62,538.06,532.12,-5.94,0.3033
2024-03-14T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,533.03,531.78,532.54,0.76,0.3607
2024-03-15T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,532.12,529.52,535.5,5.98,0.3607
2024-03-15T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,532.54,530.59,541.49,10.9,0.3545
2024-03-18T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,535.5,533.32,546.38,13.06,0.3545
2024-03-18T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,541.49,540.91,546.55,5.64,0.4354
2024-03-19T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,546.38,543.69,545,1.31,0.4354
2024-03-19T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,546.55,548.3,545.27,-3.03,0.3171
2024-03-20T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,545,550.64,546.38,-4.26,0.3171
2024-03-20T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,545.27,549.99,547.06,-2.93,0.5001
2024-03-21T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,546.38,547.74,549.38,1.64,0.5001
2024-03-21T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,547.06,549.91,554.66,4.75,0.3165
2024-03-22T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,549.38,550.92,558.25,7.33,0.3165
2024-03-22T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,554.66,556.71,555.77,-0.94,0.4073
2024-03-25T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,558.25,558.94,550.12,-8.82,0.4073
2024-03-25T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,555.77,554.86,545.51,-9.35,0.3604
2024-03-26T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,550.12,553.72,544,-9.72,0.3604
2024-03-26T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,545.51,548.46,547.15,-1.31,0.295
2024-03-27T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,544,545.14,556.5,11.36,0.295
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,547.15,550.39,549.97,-0.42,0.4276
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,556.5,553.37,556.5,3.13,0.4276
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,549.97,549.13,557.43,8.3,0.5583
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,556.5,549.1,555,5.9,0.5583
2024-03-28T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,557.43,554.13,553.54,-0.59,0.3179
2024-04-01T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,555,556.76,557.38,0.62,0.3179
2024-04-01T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,553.54,562.45,NA,NA,0.3594
2024-04-02T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma1,557.38,565.59,NA,NA,0.3594
2024-02-02T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,608.09,604.73,599.9,-4.83,0.7017
2024-02-05T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,602.38,602.81,601,-1.81,0.7017
2024-02-05T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,599.9,602.95,604.15,1.2,0.6129
2024-02-06T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,601,602.35,605.5,3.15,0.6129
2024-02-06T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,604.15,600.94,602.37,1.43,0.5633
2024-02-07T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,605.5,600.66,599,-1.66,0.5633
2024-02-07T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,602.37,600.77,599.52,-1.25,0.552
2024-02-08T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,599,602.15,600.75,-1.4,0.552
2024-02-08T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,599.52,600.19,599.21,-0.98,0.6595
2024-02-09T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,600.75,601.01,597.5,-3.51,0.6595
2024-02-09T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,599.21,596.74,598.28,1.54,0.6136
2024-02-12T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,597.5,596.7,598.25,1.55,0.6136
2024-02-12T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,598.28,597.22,593.98,-3.24,0.5533
2024-02-13T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,598.25,596.96,587.5,-9.46,0.5533
2024-02-13T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,593.98,588.91,581.33,-7.58,0.6058
2024-02-14T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,587.5,586.47,574.62,-11.85,0.6058
2024-02-14T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,581.33,575.76,566.83,-8.93,0.6334
2024-02-15T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,574.62,570.32,561.88,-8.44,0.6334
2024-02-15T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,566.83,559.2,563.17,3.97,0.5731
2024-02-16T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,561.88,555.16,567.62,12.46,0.5731
2024-02-16T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,563.17,558,571.59,13.59,0.5449
2024-02-20T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,567.62,559.41,575.75,16.34,0.5449
2024-02-20T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,571.59,569.33,580.96,11.63,0.5808
2024-02-21T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,575.75,577.43,584.38,6.95,0.5808
2024-02-21T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,580.96,583.86,583.09,-0.77,0.6568
2024-02-22T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,584.38,585.55,577.75,-7.8,0.6568
2024-02-22T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,583.09,583.68,570.78,-12.9,0.6111
2024-02-23T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,577.75,580.38,568.12,-12.26,0.6111
2024-02-23T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,570.78,574.48,573.78,-0.7,0.5121
2024-02-26T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,568.12,569.87,580.5,10.63,0.5121
2024-02-26T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,573.78,573.29,580.91,7.62,0.5271
2024-02-27T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,580.5,571.75,578.25,6.5,0.5271
2024-02-27T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,580.91,576.74,576.91,0.17,0.5787
2024-02-28T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,578.25,580.3,575.25,-5.05,0.5787
2024-02-28T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,576.91,578.86,571.08,-7.78,0.5503
2024-02-29T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,575.25,577.26,566.12,-11.14,0.5503
2024-02-29T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,571.08,567.87,562.55,-5.32,0.501
2024-03-01T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,566.12,562.79,560.5,-2.29,0.501
2024-03-01T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,562.55,558.71,559.13,0.42,0.5604
2024-03-04T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,560.5,554.89,555.75,0.86,0.5604
2024-03-04T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,559.13,551.47,548.48,-2.99,0.5472
2024-03-05T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,555.75,550.69,540.5,-10.19,0.5472
2024-03-05T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,548.48,540.19,535.39,-4.8,0.5517
2024-03-06T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,540.5,535.82,533.38,-2.44,0.5517
2024-03-06T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,535.39,530.2,533.61,3.41,0.5484
2024-03-07T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,533.38,526.8,534.38,7.58,0.5484
2024-03-07T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,533.61,526.23,534.61,8.38,0.5362
2024-03-08T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,534.38,526.91,536.88,9.97,0.5362
2024-03-08T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,534.61,533.15,543.04,9.89,0.5403
2024-03-11T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,536.88,537.46,548.62,11.16,0.5403
2024-03-11T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,543.04,545.7,549.01,3.31,0.5817
2024-03-12T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,548.62,550.3,545.38,-4.92,0.5817
2024-03-12T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,549.01,548.45,540.23,-8.22,0.5493
2024-03-13T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,545.38,549.13,535.62,-13.51,0.5493
2024-03-13T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,540.23,542.38,533.03,-9.35,0.5126
2024-03-14T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,535.62,538.06,532.12,-5.94,0.5126
2024-03-14T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,533.03,531.52,532.54,1.02,0.5617
2024-03-15T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,532.12,529.75,535.5,5.75,0.5617
2024-03-15T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,532.54,530.68,541.49,10.81,0.5572
2024-03-18T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,535.5,533.38,546.38,13,0.5572
2024-03-18T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,541.49,541.04,546.55,5.51,0.6201
2024-03-19T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,546.38,543.75,545,1.25,0.6201
2024-03-19T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,546.55,548.21,545.27,-2.94,0.5426
2024-03-20T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,545,550.63,546.38,-4.25,0.5426
2024-03-20T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,545.27,550.02,547.06,-2.96,0.579
2024-03-21T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,546.38,547.87,549.38,1.51,0.579
2024-03-21T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,547.06,549.99,554.66,4.67,0.5355
2024-03-22T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,549.38,551.19,558.25,7.06,0.5355
2024-03-22T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,554.66,556.7,555.77,-0.93,0.6381
2024-03-25T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,558.25,558.85,550.12,-8.73,0.6381
2024-03-25T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,555.77,554.86,545.51,-9.35,0.567
2024-03-26T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,550.12,553.72,544,-9.72,0.567
2024-03-26T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,545.51,548.46,547.15,-1.31,0.5862
2024-03-27T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,544,545.14,556.5,11.36,0.5862
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,547.15,550.39,549.97,-0.42,0.7225
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,556.5,553.37,556.5,3.13,0.7225
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,549.97,549.13,557.43,8.3,0.7914
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,556.5,549.1,555,5.9,0.7914
2024-03-28T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,557.43,554.13,553.54,-0.59,0.5966
2024-04-01T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,555,556.76,557.38,0.62,0.5966
2024-04-01T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,553.54,562.52,NA,NA,0.6713
2024-04-02T08:00:00Z,1WK24,May Wheat,actual,m,none,zlma2,557.38,565.54,NA,NA,0.6713
2024-02-02T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma3,608.09,604.7,599.9,-4.8,0.5541
2024-02-05T09:00:00Z,1WK24,May Wheat,actual,m,none,zlma3,602.38,602.6,601,-1.6,0.5541
2024-02-05T10:00:00Z,1WK24,May Wheat,actual,m,none,zlma3,599.9,602.86,604.15,1.29,0.5661
