symbol,tsys,tsrow,bsc,hadj,ladj,win,lose,plmm,pldol,riskmm,pos
NVDA,M1,1,Buy,0.25,-0.5,1,0,187.5,9375,5,0
NVDA,M1,1,Buy,-0.4,0.3,2,0,184.25,9212.5,2,0
NVDA,M1,1,Buy,0.05,0.35,3,0,182.75,9137.5,12,1
NVDA,M1,1,Buy,0.25,0.15,3,0,182.5,9125,35.2,1
NVDA,M1,1,Buy,-0.4,0.35,2,0,182.5,9125,12,0
NVDA,M1,1,Buy,0.25,-0.3,4,0,181.75,9087.5,18.76,0
NVDA,M1,1,Buy,0.2,-0.5,1,0,181.75,9087.5,5,0
NVDA,M1,1,Buy,0.35,0.5,2,0,181.5,9075,3,1
NVDA,M1,1,Buy,-0.45,-0.45,2,0,181.25,9062.5,1,0
NVDA,M1,1,Buy,0.4,0.5,2,0,181,9050,3,1
NVDA,M1,1,Buy,-0.05,0.35,4,0,178.5,8925,12,1
NVDA,M1,1,Buy,-0.25,-0.45,2,0,178.25,8912.5,1,0
NVDA,M1,1,Buy,0.45,0.1,2,0,177.75,8887.5,14.08,1
NVDA,M1,1,Buy,0.4,0.25,2,0,177.5,8875,3.2,1
NVDA,M1,1,Buy,0.35,0.25,2,0,177.5,8875,3.2,1
NVDA,M1,1,Buy,0.35,0.45,2,0,177,8850,6,1
NVDA,M1,1,Buy,0.4,0.45,2,0,176.5,8825,6,1
NVDA,M1,1,Buy,0.15,-0.5,1,0,176,8800,5,0
NVDA,M1,1,Buy,0.4,0.2,2,0,172.75,8637.5,19.2,1
NVDA,M1,1,Buy,0.35,0.4,2,0,172.75,8637.5,9,1
NVDA,M1,1,Buy,0.35,0.2,2,0,172.75,8637.5,19.2,1
NVDA,M1,1,Buy,0.4,0.4,2,0,172.25,8612.5,9,1
NVDA,M1,1,Buy,0.2,-0.3,4,0,170.75,8537.5,18.76,0
NVDA,M1,1,Buy,-0.45,0.3,2,0,170.5,8525,2,0
NVDA,M1,1,Buy,0.1,-0.5,1,0,170.25,8512.5,5,0
NVDA,M1,1,Buy,0.3,-0.1,4,0,169.75,8487.5,1.48,0
NVDA,M1,1,Buy,0.05,-0.45,2,0,169.5,8475,1,0
NVDA,M1,1,Buy,-0.45,0.35,2,0,168.75,8437.5,12,0
NVDA,M1,1,Buy,0.3,0.15,3,0,168.5,8425,35.2,0
NVDA,M1,1,Buy,-0.3,-0.45,2,0,168.5,8425,1,0
NVDA,M1,1,Buy,-0.5,-0.45,2,0,167.5,8375,1,0
NVDA,M1,1,Buy,0.45,0.05,2,0,166.25,8312.5,22.32,1
NVDA,M1,1,Buy,0.15,-0.25,2,0,163,8150,39.76,0
NVDA,M1,1,Buy,0,-0.45,2,0,161.75,8087.5,1,0
NVDA,M1,1,Buy,0.1,-0.25,2,0,161.25,8062.5,39.76,0
NVDA,M1,1,Buy,0.2,-0.1,4,0,159,7950,1.48,0
NVDA,M1,1,Buy,-0.35,-0.45,2,0,158.5,7925,1,0
NVDA,M1,1,Buy,-0.5,0.3,2,0,156.75,7837.5,2,0
NVDA,M1,1,Buy,-0.05,-0.45,2,0,155.25,7762.5,1,0
NVDA,M1,1,Buy,-0.5,0.35,2,0,155,7750,12,0
NVDA,M1,1,Buy,0.4,0.35,1,0,149,7450,12,1
NVDA,M1,1,Buy,0.4,0.3,1,0,148.25,7412.5,15,1
NVDA,M1,1,Buy,0.25,-0.25,3,0,147.75,7387.5,39.76,0
NVDA,M1,1,Buy,-0.1,-0.5,1,0,147,7350,5,0
NVDA,M1,1,Buy,-0.15,-0.45,2,0,146.25,7312.5,1,0
NVDA,M1,1,Buy,0.35,0.35,1,0,145.5,7275,12,1
NVDA,M1,1,Buy,0.35,0.3,1,0,144.75,7237.5,15,1
NVDA,M1,1,Buy,0.2,-0.25,3,0,140.25,7012.5,39.76,0
NVDA,M1,1,Buy,0.4,-0.45,1,0,139.5,6975,1,0
NVDA,M1,1,Buy,0.4,-0.15,2,0,139,6950,20.72,1
NVDA,M1,1,Buy,0.35,-0.15,2,0,139,6950,20.72,1
NVDA,M1,1,Buy,0.4,-0.5,1,0,138.5,6925,5,0
NVDA,M1,1,Buy,0.15,-0.1,3,0,137,6850,2.6,0
NVDA,M1,1,Buy,0.35,-0.45,1,0,136,6800,1,0
NVDA,M1,1,Buy,-0.2,-0.5,1,0,135.5,6775,5,0
NVDA,M1,1,Buy,0.25,-0.15,4,0,135.25,6762.5,17.48,1
NVDA,M1,1,Buy,0.35,-0.5,1,0,135,6750,5,0
NVDA,M1,1,Buy,0.4,-0.2,2,0,134.25,6712.5,3.72,1
NVDA,M1,1,Buy,0.35,-0.2,2,0,134.25,6712.5,3.72,1
NVDA,M1,1,Buy,0.2,-0.15,4,0,134,6700,17.48,1
NVDA,M1,1,Buy,0.1,-0.15,2,0,134,6700,20.72,1
NVDA,M1,1,Buy,0.4,0,2,0,133.75,6687.5,13.32,1
NVDA,M1,1,Buy,0.35,0,2,0,133.75,6687.5,13.32,1
NVDA,M1,1,Buy,0.1,-0.1,3,0,133.75,6687.5,2.6,0
NVDA,M1,1,Buy,0.15,-0.15,2,0,133.25,6662.5,20.72,1
NVDA,M1,1,Buy,0.3,-0.45,1,0,132.5,6625,1,0
NVDA,M1,1,Buy,0.3,-0.5,1,0,131.5,6575,5,0
NVDA,M1,1,Buy,-0.25,-0.5,1,0,129.75,6487.5,5,0
NVDA,M1,1,Buy,0.1,-0.2,2,0,129.25,6462.5,3.72,1
NVDA,M1,1,Buy,0.15,-0.2,2,0,128.5,6425,3.72,1
NVDA,M1,1,Buy,0.3,-0.15,4,0,125.75,6287.5,17.48,1
NVDA,M1,1,Buy,-0.3,-0.5,1,0,124,6200,5,0
NVDA,M1,1,Buy,0.25,-0.2,4,0,121.5,6075,3.72,1
NVDA,M1,1,Buy,0.2,-0.2,4,0,120.25,6012.5,3.72,1
NVDA,M1,1,Buy,-0.35,-0.5,1,0,118.25,5912.5,5,0
NVDA,M1,1,Buy,0.4,-0.25,2,0,114,5700,39.76,0
NVDA,M1,1,Buy,0.35,-0.25,2,0,114,5700,39.76,0
NVDA,M1,1,Buy,-0.4,-0.5,1,0,112.25,5612.5,5,0
NVDA,M1,1,Buy,0.3,-0.2,4,0,112,5600,3.72,1
NVDA,M1,1,Buy,0.05,-0.5,1,0,111.75,5587.5,5,0
